1, 0.005954471664698944
1, 0.054773755156408206
1, 0.026653450715950714
1, 0.006880261864924435
0, -0.14590136054421768
1, 0.041136476370851355
1, 0.04568977418977419
1, 0.016606553512494102
0, 0.10921209072617523
0, 0.06724157844956168
1, 0.03650131919362689
1, 0.09608740190290997
1, 0.010021911148960332
1, 0.06994047619047619
0, 0.035096174511068126
1, 0.05039479751018213
0, 0.05835980775496904
1, 0.08375283446712019
1, 0.07889109347442683
1, 0.05064542944977727
0, 0.0824938767372978
1, 0.02105322622239916
1, 0.0772903340440654
1, 0.04032616808478878
1, 0.033130173919647614
1, 0.04903840702947845
0, 0.006997429653679644
1, 0.07605464759959145
1, 0.06602477981788325
1, 0.04459664312295887
1, 0.0961670274170274
1, 0.06971712538226299
1, 0.03881868131868131
1, 0.062070999570999576
1, 0.03324910916747653
1, 0.07685057997557997
1, 0.057930751281815136
1, 0.05465048209366391
1, 0.03915378006872853
0, -0.004340277777777781
1, 0.02710034013605442
1, 0.06001640516346399
0, 0.0776079872508444
1, 0.07126076555023926
1, 0.03622555605314227
0, 0.05714285714285715
0, 0.08607357357357358
1, 0.0507659037180314
1, 0.05652085369827306
0, -0.012616145428645429
1, 0.10041116291116292
1, 0.05616883116883115
1, 0.04564639905548998
0, 0.04022943722943723
1, 0.050664693955833194
1, 0.05095663265306123
0, 0.07902153679653683
1, 0.07896903820816865
1, 0.04862885318704286
1, 0.024725001774182114
1, -0.017777777777777774
0, -0.016069788797061522
1, 0.023192391899288452
1, 0.01668481518481518
1, 0.030782088744588754
1, 0.052683009874021094
1, 0.024863950152411694
1, 0.025309917355371893
1, 0.08854884698634698
1, 0.06291257646891446
1, 0.025090311986863713
1, 0.01030610279550957
1, 0.032877131372029335
1, 0.04449936494184276
1, 0.02138447971781305
1, 0.06690290282314816
0, 0.03789062500000001
1, 0.06458927510398096
0, 0.016212849650349644
1, -0.04180517399267399
1, 0.0650454260651629
0, 0.07131979602318583
0, 0.06919353449204192
0, 0.18
1, 0.07520452218032862
1, 0.015439938849029758
1, 0.05044122544122542
1, 0.11480136382791252
1, 0.051061006894340226
1, 0.0793050035071312
0, 0.08333333333333333
0, 0.06324087589057649
1, 0.04071150888585099
1, -0.0020648518148518127
1, 0.07510785948285946
1, 0.008376330876330869
1, 0.0063378483495670985
1, 0.05029577691811733
0, 0.06453242481203007
1, 0.05394573144573147
1, 0.06183937590187591
1, 0.04874441964285714
1, 0.06842071935157042
1, 0.061842632675966014
1, 0.015299066243833688
0, 0.05
1, 0.038191081253040896
0, 0.02666666666666667
1, 0.02080844611118048
1, 0.06642339544513458
1, 0.012548590864917395
1, 0.06422849427799925
1, 0.010535288936928282
1, 0.02458184523809524
0, 0.037294265140799795
0, 0.015499084249084248
1, 0.04723786332714904
1, 0.05593024399842587
0, 0.014684136125312598
1, 0.028029092617908407
1, 0.031872786304604495
1, 0.07706552706552705
1, 0.1287481671554252
1, 0.08671739718614718
1, 0.038847109569131184
1, 0.08407650560224089
1, 0.015459329318024965
1, 0.044491648288818096
1, 0.023370074723577907
1, 0.02511493926128073
